,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,AcceptedCmpOverall,groupAge,NumPurchases,MntProducts,Education,compraron_mes,NoAccepterCmpOverall,Accmost1,marital_status,Kidhomemost1,teenhomemost1,AcceptDeal
1693,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,44,2740,0,1,0,0,0,0,0,0,0,1,1,Middle-Aged Adults,21,770,education_PhD,0,0,0,marital_Married,0,1,1
1694,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,41,2691,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,3,9,education_Graduation,1,1,0,marital_Married,1,0,1
1695,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,37,2583,0,1,0,0,0,0,0,0,0,1,3,Middle-Aged Adults,24,2012,education_PhD,1,0,1,marital_Married,0,0,1
1696,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,29,2356,0,0,1,0,0,0,0,1,0,0,3,Young Adults,18,1880,education_Graduation,1,0,1,marital_Single,0,0,1
1697,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,58,2247,0,0,0,0,1,0,0,0,0,1,1,Middle-Aged Adults,24,1607,education_PhD,0,0,0,marital_Widow,0,0,0
1698,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,38,2311,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,12,306,education_PhD,0,1,0,marital_Single,1,0,1
1699,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,41,2231,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,6,62,education_Master,0,1,0,marital_Single,1,0,1
1700,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,65,2767,0,0,0,1,0,0,0,1,0,0,0,Old Adults,11,252,education_Graduation,0,1,0,marital_Together,1,1,1
1701,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,55,2697,0,0,1,0,0,0,1,0,0,0,0,Middle-Aged Adults,4,34,education_Basic,1,1,0,marital_Single,0,1,1
1702,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,59,2637,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,23,910,education_Master,1,1,0,marital_Together,1,1,1
1703,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,69,2656,0,1,0,0,0,0,0,1,0,0,0,Old Adults,26,1132,education_Graduation,1,1,0,marital_Married,0,1,1
1704,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,56,2257,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,5,62,education_PhD,1,1,0,marital_Together,1,1,1
1705,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,0,1,0,0,0,0,0,1,0,0,0,Old Adults,4,41,education_Graduation,1,1,0,marital_Married,0,0,1
1706,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,65,2587,1,0,0,0,0,0,0,1,0,0,1,Old Adults,4,30,education_Graduation,1,0,0,marital_Divorced,1,1,1
1707,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,54,2268,0,0,0,1,0,0,0,1,0,0,1,Middle-Aged Adults,20,1349,education_Graduation,1,0,0,marital_Together,0,0,1
1708,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,62,2578,0,0,1,0,0,1,0,0,0,0,0,Old Adults,17,537,education_2n Cycle,1,1,0,marital_Single,0,1,1
1709,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,66,2655,1,0,0,0,0,0,0,1,0,0,0,Old Adults,22,1490,education_Graduation,1,1,0,marital_Divorced,0,1,1
1710,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,17,548,education_Graduation,1,1,0,marital_Single,1,1,1
1711,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,57,2374,0,1,0,0,0,0,0,1,0,0,1,Middle-Aged Adults,22,1096,education_Graduation,1,0,0,marital_Married,0,0,1
1712,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,61,2195,0,1,0,0,0,0,0,1,0,0,1,Old Adults,13,352,education_Graduation,1,0,0,marital_Married,0,1,1
1713,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,49,2359,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,4,39,education_PhD,0,1,0,marital_Married,1,0,1
1714,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,56,2225,0,0,0,1,0,0,0,1,0,0,1,Middle-Aged Adults,8,152,education_Graduation,1,0,0,marital_Together,0,1,1
1715,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,37,2596,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,14,394,education_Graduation,1,1,0,marital_Together,1,0,1
1716,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,75,2191,0,0,1,0,0,0,0,0,0,1,0,Old Adults,7,120,education_PhD,0,1,0,marital_Single,0,0,1
1717,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,73,2688,0,0,0,1,0,0,0,1,0,0,0,Old Adults,24,1185,education_Graduation,0,1,0,marital_Together,0,0,1
1718,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,51,2684,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,21,777,education_PhD,1,1,0,marital_Divorced,0,1,1
1719,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,68,2770,0,1,0,0,0,0,0,1,0,0,0,Old Adults,22,1294,education_Graduation,1,1,0,marital_Married,0,0,1
1720,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,73,2745,0,0,0,1,0,0,1,0,0,0,0,Old Adults,3,20,education_Basic,1,1,0,marital_Together,0,0,1
1721,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,0,Old Adults,23,892,education_Master,0,1,0,marital_Married,0,0,1
1722,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,51,2555,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,20,733,education_Graduation,1,1,0,marital_Divorced,0,1,1
1723,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,71,2642,0,1,0,0,0,0,0,0,0,1,3,Old Adults,13,2188,education_PhD,1,0,1,marital_Married,0,0,1
1724,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,59,2780,0,0,0,1,0,0,0,0,0,1,1,Middle-Aged Adults,16,1080,education_PhD,1,0,0,marital_Together,0,1,1
1725,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,46,2814,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,11,263,education_Graduation,0,1,0,marital_Married,0,1,1
1726,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,40,2281,0,0,1,0,0,1,0,0,0,0,0,Middle-Aged Adults,4,37,education_2n Cycle,0,1,0,marital_Single,1,0,1
1727,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,71,2661,0,0,0,0,1,0,0,0,0,1,1,Old Adults,15,433,education_PhD,1,0,0,marital_Widow,0,1,1
1728,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,0,0,0,0,1,0,0,1,0,0,0,Middle-Aged Adults,5,37,education_Graduation,1,1,0,marital_Widow,1,1,1
1729,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,41,2628,0,0,1,0,0,0,1,0,0,0,0,Middle-Aged Adults,6,31,education_Basic,1,1,0,marital_Single,1,1,1
1730,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,52,2394,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,6,57,education_Graduation,1,1,0,marital_Married,1,1,1
1731,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,49,2488,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,8,151,education_Master,0,1,0,marital_Single,1,0,1
1732,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,65,2209,0,1,0,0,0,0,0,0,0,1,0,Old Adults,5,40,education_PhD,1,1,0,marital_Married,1,1,1
1733,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,48,2558,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,18,604,education_Graduation,1,1,0,marital_Married,1,0,1
1734,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,56,2451,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,17,563,education_2n Cycle,1,1,0,marital_Married,0,1,1
1735,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,41,2635,1,0,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,5,31,education_2n Cycle,1,1,0,marital_Divorced,1,0,1
1736,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,45,2408,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,14,403,education_Graduation,1,1,0,marital_Together,0,1,1
1737,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,43,2472,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,25,1023,education_Graduation,1,1,0,marital_Married,0,1,1
1738,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,34,2454,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,6,44,education_2n Cycle,1,1,0,marital_Married,1,0,1
1739,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,64,2619,0,1,0,0,0,0,0,1,0,0,0,Old Adults,23,914,education_Graduation,1,1,0,marital_Married,0,1,1
1740,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,2172,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,4,19,education_PhD,0,1,0,marital_Single,1,0,1
1741,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,16,1117,education_Graduation,0,1,0,marital_Together,0,0,1
1742,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,0,Middle-Aged Adults,5,33,education_Basic,1,1,0,marital_Married,0,0,1
1743,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,45,2411,0,1,0,0,0,0,0,0,1,0,1,Middle-Aged Adults,8,152,education_Master,0,0,0,marital_Married,0,1,1
1744,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,6,90,education_PhD,0,1,0,marital_Divorced,1,0,1
1745,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,74,2596,0,1,0,0,0,0,0,0,0,1,0,Old Adults,9,185,education_PhD,1,1,0,marital_Married,0,0,1
1746,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,35,2791,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,20,942,education_Graduation,1,1,0,marital_Single,0,0,1
1747,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,68,2545,0,0,0,1,0,0,0,0,0,1,0,Old Adults,16,1112,education_PhD,1,1,0,marital_Together,0,0,1
1748,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,53,2262,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,4,24,education_Graduation,1,1,0,marital_Married,0,1,1
1749,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,65,2767,0,0,0,1,0,0,0,1,0,0,0,Old Adults,11,252,education_Graduation,0,1,0,marital_Together,1,1,1
1750,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,35,2828,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,8,148,education_Graduation,1,1,0,marital_Single,1,0,1
1751,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,43,2783,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,11,257,education_PhD,1,1,0,marital_Married,0,0,1
1752,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,47,2486,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,6,89,education_PhD,0,1,0,marital_Together,1,0,1
1753,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,36,2491,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,18,432,education_2n Cycle,0,1,0,marital_Married,0,0,1
1754,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,41,2718,0,0,1,0,0,0,1,0,0,0,0,Middle-Aged Adults,5,32,education_Basic,1,1,0,marital_Single,1,0,1
1755,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,44,2291,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,7,119,education_PhD,1,1,0,marital_Single,1,1,1
1756,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,52,2782,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,23,1308,education_Graduation,1,1,0,marital_Married,0,0,1
1757,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,61,2372,0,0,0,1,0,0,0,1,0,0,0,Old Adults,23,900,education_Graduation,1,1,0,marital_Together,0,1,1
1758,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,49,2703,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,12,303,education_Graduation,0,1,0,marital_Together,1,1,1
1759,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,53,2762,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,10,222,education_Graduation,0,1,0,marital_Single,1,1,1
1760,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,47,2805,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,15,433,education_Graduation,0,1,0,marital_Married,0,1,1
1761,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,37,2361,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,6,89,education_Graduation,1,1,0,marital_Together,1,0,1
1762,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,41,2829,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,16,1122,education_2n Cycle,1,1,0,marital_Together,1,1,1
1763,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,41,2398,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,23,890,education_Graduation,1,1,0,marital_Together,0,1,1
1764,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,0,0,0,1,0,0,0,1,0,0,0,Old Adults,6,59,education_Graduation,0,1,0,marital_Together,1,1,1
1765,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,5,61,education_PhD,0,1,0,marital_Single,1,1,1
1766,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,58,2477,0,0,0,1,0,1,0,0,0,0,1,Middle-Aged Adults,25,1282,education_2n Cycle,1,0,0,marital_Together,0,0,1
1767,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,44,2301,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,6,76,education_Graduation,1,1,0,marital_Single,1,0,1
1768,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,68,2510,0,0,0,1,0,0,0,1,0,0,1,Old Adults,9,188,education_Graduation,1,0,0,marital_Together,1,1,1
1769,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,60,2539,0,1,0,0,0,0,0,0,1,0,0,Old Adults,4,23,education_Master,1,1,0,marital_Married,1,1,1
1770,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,65,2428,0,0,1,0,0,0,0,1,0,0,0,Old Adults,13,346,education_Graduation,0,1,0,marital_Single,0,1,1
1771,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,43,2233,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,6,67,education_Master,1,1,0,marital_Single,1,0,1
1772,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,56,2182,0,0,0,1,0,0,0,1,0,0,1,Middle-Aged Adults,13,885,education_Graduation,1,0,0,marital_Together,0,1,1
1773,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,39,2217,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,20,767,education_2n Cycle,0,1,0,marital_Together,1,0,1
1774,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,44,2161,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,24,996,education_Graduation,1,1,0,marital_Together,0,1,1
1775,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,46,2782,0,0,0,1,0,0,0,1,0,0,1,Middle-Aged Adults,28,1884,education_Graduation,1,0,0,marital_Together,0,1,1
1776,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,69,2586,0,0,0,1,0,0,0,0,1,0,0,Old Adults,8,149,education_Master,1,1,0,marital_Together,1,1,1
1777,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,14,394,education_Graduation,0,1,0,marital_Single,1,1,1
1778,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,69,2329,0,1,0,0,0,0,0,1,0,0,1,Old Adults,4,23,education_Graduation,1,0,0,marital_Married,1,1,1
1779,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,62,2545,0,0,0,1,0,0,0,1,0,0,0,Old Adults,22,825,education_Graduation,0,1,0,marital_Together,0,1,1
1780,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,54,2363,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,25,125,education_PhD,1,1,0,marital_Single,0,1,0
1781,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,6,34,education_Graduation,1,1,0,marital_Single,1,1,1
1782,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,64,2221,0,1,0,0,0,0,0,1,0,0,0,Old Adults,16,1571,education_Graduation,0,1,0,marital_Married,0,0,1
1783,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,46,2760,0,0,1,0,0,0,0,0,0,1,1,Middle-Aged Adults,16,1760,education_PhD,1,0,0,marital_Single,0,0,1
1784,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,4,39,education_Graduation,1,1,0,marital_Together,1,1,1
1785,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,57,2749,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,15,1021,education_PhD,1,1,0,marital_Single,0,1,1
1786,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,51,2160,0,1,0,0,0,0,0,0,1,0,1,Middle-Aged Adults,13,897,education_Master,1,0,0,marital_Married,0,0,1
1787,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,28,2684,0,0,0,1,0,0,0,1,0,0,1,Young Adults,11,1432,education_Graduation,1,0,0,marital_Together,0,0,1
1788,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,66,2659,1,0,0,0,0,0,0,1,0,0,0,Old Adults,17,1188,education_Graduation,0,1,0,marital_Divorced,0,1,1
1789,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,37,2502,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,4,26,education_PhD,1,1,0,marital_Together,1,0,1
1790,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,38,2433,0,0,0,1,0,1,0,0,0,0,1,Middle-Aged Adults,20,721,education_2n Cycle,0,0,0,marital_Together,0,1,1
1791,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,69,2504,0,0,1,0,0,0,0,1,0,0,0,Old Adults,21,1178,education_Graduation,1,1,0,marital_Single,0,0,1
1792,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,64,2461,0,1,0,0,0,0,0,1,0,0,0,Old Adults,16,491,education_Graduation,1,1,0,marital_Married,0,1,1
1793,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,2173,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,3,8,education_PhD,0,1,0,marital_Together,1,1,1
1794,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,58,2242,0,0,0,1,0,0,0,1,0,0,1,Middle-Aged Adults,13,892,education_Graduation,1,0,0,marital_Together,0,1,1
1795,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,49,2420,1,0,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,5,65,education_Master,0,1,0,marital_Divorced,1,1,1
1796,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,7,119,education_Master,1,1,0,marital_Single,1,1,1
1797,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,52,2483,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,20,720,education_Graduation,1,1,0,marital_Married,0,1,1
1798,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,42,2822,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,23,917,education_2n Cycle,1,1,0,marital_Together,0,0,1
1799,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,4,28,education_Graduation,1,1,0,marital_Married,1,0,1
1800,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,55,2467,0,0,0,0,1,0,0,0,0,1,0,Middle-Aged Adults,13,338,education_PhD,1,1,0,marital_Widow,0,1,1
1801,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,34,2658,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,15,1262,education_Graduation,0,1,0,marital_Together,0,0,1
1802,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,62,2561,0,1,0,0,0,0,0,0,1,0,0,Old Adults,23,1541,education_Master,1,1,0,marital_Married,0,0,1
1803,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,45,2562,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,7,125,education_Master,0,1,0,marital_Together,1,0,1
1804,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,33,2423,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,7,90,education_Graduation,0,1,0,marital_Single,1,0,1
1805,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,61,2630,0,0,0,1,0,0,0,1,0,0,0,Old Adults,9,184,education_Graduation,0,1,0,marital_Together,0,1,1
1806,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,58,2656,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,23,894,education_PhD,1,1,0,marital_Married,0,1,1
1807,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,9,185,education_Graduation,1,1,0,marital_Together,1,0,1
1808,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,43,2450,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,8,152,education_Graduation,0,1,0,marital_Married,1,1,1
1809,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,42,2725,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,6,89,education_Graduation,0,1,0,marital_Together,1,1,1
1810,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,50,2452,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,24,986,education_PhD,0,1,0,marital_Married,0,0,1
